[2026-06-13T23:11:40.533Z] POST https://r.stripe.com/b → 200 (265ms, 211B)
[2026-06-13T23:11:42.724Z] GET https://slippi.gg/user/ging-345 → 200 (173ms, 835B)
[2026-06-13T23:11:42.901Z] POST https://region1.google-analytics.com/g/collect?v=2&tid=G-NPBRD7S7KW&gtm=45je66a1v9114334048za20g&_p=1781392293259&gcd=13l3l3l2l1l1&npa=1&dma_cps=a&dma=1&_eu=EAAIAAQ&are=1&cid=1514921236.1781392284&frm=0&ir=1&pscdl=noapi&rcb=7&sr=1280x720&uaa=arm&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uam=&uamb=0&uap=macOS&uapv=27.0.0&uaw=0&ul=en-us&_s=2&tag_exp=115616986~115938465~115938468~119456239~119456247&sid=1781392283&sct=1&seg=1&dl=https%3A%2F%2Fslippi.gg%2Fleaderboards&dt=Slippi&en=user_engagement&_et=9592&tfd=9816 → pending (?ms, ?B)
[2026-06-13T23:11:42.930Z] GET https://www.googletagmanager.com/gtag/js?id=UA-136305043-1 → 200 (?ms, -632B)
[2026-06-13T23:11:42.930Z] GET https://unpkg.com/aos@next/dist/aos.css → 200 (?ms, -802B)
[2026-06-13T23:11:42.930Z] GET https://slippi.gg/static/js/main.a39cc53d.js → 200 (?ms, -286B)
[2026-06-13T23:11:42.930Z] GET https://slippi.gg/static/css/main.96f2075f.css → 200 (?ms, -307B)
[2026-06-13T23:11:42.939Z] GET https://fonts.googleapis.com/css?family=Roboto:100,300,400,500,700,900|Maven+Pro:400,500,700,800|Rubik:300,400,500,700 → 200 (?ms, -743B)
[2026-06-13T23:11:42.939Z] GET https://fonts.gstatic.com/s/mavenpro/v40/7Au9p_AqnyWWAxW2Wk3GzWQIElsO0w.woff2 → 200 (?ms, -815B)
[2026-06-13T23:11:42.939Z] GET https://fonts.gstatic.com/s/rubik/v31/iJWKBXyIfDnIV7nBrXyw023e.woff2 → 200 (?ms, -815B)
[2026-06-13T23:11:42.952Z] GET https://slippi.gg/static/media/SlippiggHorizontal.c9a4953482e352219226eed991ed6213.svg → 200 (?ms, -311B)
